Mooring Name,Latitude,Longitude,Date,Time,xCO2  SW (wet) (umol/mol),QF,H2O (mmol/mol),xCO2  Air (wet) (umol/mol),QF,H2O (mmol/mol),Licor Atm Pressure  (hPa),Licor Temp (C),% O2,SST (C),Salinity,xCO2  SW (dry) (umol/mol),xCO2  Air (dry) (umol/mol),fCO2  SW (sat) uatm,fCO2  Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
CRIMP2_158W_21N,21.458,-157.798,8/29/2010,3:17,420.9,2,12.96,376.4,2,12.35,1012.4,27.9,100.74,26.517,35.283,426.4,381.1,410.5,366.9,43.6,411.8,368,43.7
CRIMP2_158W_21N,21.458,-157.798,8/29/2010,6:17,378.4,2,12.16,377,2,12.11,1014.1,27.6,101.21,26.938,35.262,383.1,381.7,369.1,367.7,1.4,370.2,368.9,1.4
CRIMP2_158W_21N,21.458,-157.798,8/29/2010,9:17,431.5,2,12.79,376.8,2,12.39,1014.5,27.2,99.39,26.358,35.268,437.1,381.6,421.8,368.2,53.6,423.1,369.4,53.8
CRIMP2_158W_21N,21.458,-157.798,8/29/2010,12:17,557.4,2,12.35,376.2,2,12.06,1013.4,27.1,97.5,25.647,35.214,564.4,380.8,544.7,367.6,177.2,546.5,368.7,177.7
CRIMP2_158W_21N,21.458,-157.798,8/29/2010,15:17,553.8,2,11.68,377.2,2,11.8,1013.3,26.8,96.2,26.077,35.272,560.3,381.7,540.3,368.1,172.2,542,369.2,172.8
CRIMP2_158W_21N,21.458,-157.798,8/29/2010,18:17,600.4,2,12.71,378,2,12.02,1014.6,26.5,95.52,25.882,35.29,608.2,382.6,587.4,369.6,217.9,589.3,370.7,218.6
CRIMP2_158W_21N,21.458,-157.798,8/29/2010,21:17,404.3,2,13.06,377.3,2,12.05,1014.9,26.7,98.15,26.087,35.205,409.7,381.9,395.7,368.9,26.9,397,370,26.9
CRIMP2_158W_21N,21.458,-157.798,8/30/2010,0:17,322.4,2,13.27,377.1,2,11.98,1013.7,27,101.45,26.737,35.206,326.7,381.7,314.8,367.7,-52.9,315.8,368.9,-53.1
CRIMP2_158W_21N,21.458,-157.798,8/30/2010,3:17,340.3,2,13.36,377.3,2,11.76,1013,27.2,102.75,26.799,35.266,344.9,381.8,332,367.6,-35.5,333.1,368.7,-35.6
CRIMP2_158W_21N,21.458,-157.798,8/30/2010,6:17,423.2,2,12.34,378.2,2,11.19,1014.6,27.2,101.88,26.417,35.313,428.5,382.5,413.4,369.1,44.3,414.7,370.3,44.5
CRIMP2_158W_21N,21.458,-157.798,8/30/2010,9:17,478.9,2,12.46,378.2,2,11.56,1015.3,27.1,100.12,26.238,35.354,485,382.6,468.5,369.6,98.9,470,370.8,99.2
CRIMP2_158W_21N,21.458,-157.798,8/30/2010,12:17,578.6,2,12.21,378.2,2,11.26,1014,26.9,97.51,25.379,35.24,585.7,382.5,566,369.7,196.4,567.8,370.8,197
CRIMP2_158W_21N,21.458,-157.798,8/30/2010,15:17,579.8,2,12.28,378.3,2,11.11,1014,26.7,96.08,25.384,35.241,587,382.6,567.2,369.7,197.6,569,370.9,198.2
CRIMP2_158W_21N,21.458,-157.798,8/30/2010,18:17,617.7,2,12.71,378.2,2,11.22,1015.3,26.6,95.52,25.573,35.302,625.7,382.5,605.2,369.9,235.2,607.1,371.1,236
CRIMP2_158W_21N,21.458,-157.798,8/30/2010,21:17,440.1,2,13.22,377.9,2,11.34,1015.3,26.9,97.91,26.294,35.353,446,382.2,430.8,369.2,61.6,432.1,370.3,61.8
CRIMP2_158W_21N,21.458,-157.798,8/31/2010,0:17,348.2,2,13.64,377.7,2,11.34,1013.8,27.3,101.48,27.12,35.325,353,382,339.9,367.8,-27.9,340.9,369,-28
CRIMP2_158W_21N,21.458,-157.798,8/31/2010,3:17,398.6,2,13.69,377.3,2,11.41,1013.7,27.5,102.48,26.851,35.327,404.1,381.7,389.2,367.6,21.6,390.4,368.8,21.7
CRIMP2_158W_21N,21.458,-157.798,8/31/2010,6:17,493,2,12.31,378,2,10.94,1015.2,27.4,100.94,26.288,35.339,499.1,382.2,482.1,369.1,112.9,483.6,370.3,113.3
CRIMP2_158W_21N,21.458,-157.798,8/31/2010,9:17,429.8,2,12.44,377.9,2,11.48,1015.9,27.2,100.23,26.532,35.312,435.2,382.3,420.4,369.3,51.1,421.7,370.5,51.3
CRIMP2_158W_21N,21.458,-157.798,8/31/2010,12:17,474.4,2,12.47,377.6,2,11.54,1014.5,27,98.39,25.988,35.286,480.4,382,463.9,368.9,95,465.4,370.1,95.3
CRIMP2_158W_21N,21.458,-157.798,8/31/2010,15:17,614.7,2,11.99,377.9,2,11.31,1014.2,26.9,96.71,25.549,35.322,622.2,382.2,601.1,369.3,231.8,603.1,370.5,232.6
CRIMP2_158W_21N,21.458,-157.798,8/31/2010,18:17,639.1,2,12.87,378.2,2,11.6,1015.3,26.7,95.42,25.48,35.303,647.5,382.6,626.4,370.1,256.2,628.4,371.3,257
CRIMP2_158W_21N,21.458,-157.798,8/31/2010,21:17,447.7,2,13.21,377.5,2,11.67,1015.5,26.9,97.2,26.217,35.298,453.7,381.9,438.4,369,69.3,439.8,370.2,69.6
CRIMP2_158W_21N,21.458,-157.798,9/1/2010,0:17,377.6,2,13.72,377.3,2,11.74,1014.4,27.4,100.3,27.187,35.366,382.9,381.8,368.8,367.7,1.1,370,368.9,1.1
CRIMP2_158W_21N,21.458,-157.798,9/1/2010,3:17,438.7,2,13.78,377.7,2,11.63,1014.1,27.6,100.96,26.789,35.1,444.9,382.1,428.8,368.3,60.5,430.1,369.4,60.7
CRIMP2_158W_21N,21.458,-157.798,9/1/2010,6:17,507.2,2,12.36,377.6,2,11.44,1015.3,27.6,99.87,26.335,35.341,513.6,382,496,368.9,127.1,497.6,370.1,127.5
CRIMP2_158W_21N,21.458,-157.798,9/1/2010,9:17,458.2,2,12.51,377.4,2,11.75,1015.7,27.3,99.35,26.657,35.315,464,381.9,448,368.7,79.2,449.4,369.9,79.5
CRIMP2_158W_21N,21.458,-157.798,9/1/2010,12:17,462.9,2,12.27,377.4,2,11.45,1014.5,27.1,98.01,26.428,35.302,468.7,381.8,452.2,368.4,83.8,453.6,369.5,84.1
CRIMP2_158W_21N,21.458,-157.798,9/1/2010,15:17,578.7,2,12.09,377.9,2,11.34,1014.2,26.9,96.02,25.677,35.3,585.8,382.2,565.8,369.2,196.6,567.6,370.4,197.2
CRIMP2_158W_21N,21.458,-157.798,9/1/2010,18:17,498.5,2,11.95,377.5,2,11.28,1015.1,26.7,95.7,25.968,35.304,504.5,381.9,487.5,369,118.5,489.1,370.2,118.9
CRIMP2_158W_21N,21.458,-157.798,9/1/2010,21:17,507.9,2,13.53,376.8,2,12.05,1014.6,26.9,96.32,26.315,35.31,514.8,381.4,496.9,368.1,128.8,498.4,369.3,129.2
CRIMP2_158W_21N,21.458,-157.798,9/2/2010,0:17,471.1,2,13.8,376.8,2,11.69,1012.9,27.4,97.72,26.815,35.306,477.7,381.3,459.8,367,92.8,461.3,368.1,93.1
CRIMP2_158W_21N,21.458,-157.798,9/2/2010,3:17,479.1,2,14.1,376.6,2,12.04,1012.2,27.7,97.95,26.52,35.333,486,381.2,467.7,366.8,100.9,469.2,368,101.2
CRIMP2_158W_21N,21.458,-157.798,9/2/2010,6:17,455.5,2,12.25,376.5,2,11.62,1013.5,27.6,98.84,26.795,35.326,461.2,380.9,444.2,366.9,77.3,445.6,368.1,77.5
CRIMP2_158W_21N,21.458,-157.798,9/2/2010,9:17,467.8,2,12.58,377.6,2,11.29,1013.8,27.3,98.69,27.148,35.383,473.7,381.9,456.1,367.7,88.4,457.5,368.8,88.7
CRIMP2_158W_21N,21.458,-157.798,9/2/2010,12:17,480.5,2,12.42,377.5,2,11.2,1012.8,27.1,97.73,26.962,35.366,486.6,381.7,468.1,367.3,100.8,469.6,368.4,101.2
CRIMP2_158W_21N,21.458,-157.798,9/2/2010,15:17,595.1,2,11.91,378,2,10.95,1012.4,27,95.2,26.473,35.354,602.2,382.2,579.8,367.9,211.8,581.6,369.1,212.5
CRIMP2_158W_21N,21.458,-157.798,9/2/2010,18:17,557.4,2,13.01,377.7,2,11.37,1013.2,26.7,93.94,26.329,35.358,564.7,382,544.2,368.2,176.1,546,369.3,176.6
CRIMP2_158W_21N,21.458,-157.798,9/2/2010,21:17,574.6,2,13.62,377.5,2,11.59,1013.4,27.1,94.23,26.436,35.317,582.5,381.9,561.4,368.1,193.3,563.2,369.2,193.9
CRIMP2_158W_21N,21.458,-157.798,9/3/2010,0:17,539.8,2,14.18,377.1,2,11.77,1011.8,27.8,94.34,26.544,35.32,547.5,381.6,526.7,367.1,159.6,528.4,368.2,160.1
CRIMP2_158W_21N,21.458,-157.798,9/3/2010,3:17,488.7,2,13.8,377.2,2,11.73,1011.3,28.1,95.7,26.598,35.382,495.5,381.7,476.4,366.9,109.5,477.9,368.1,109.8
CRIMP2_158W_21N,21.458,-157.798,9/3/2010,6:17,442.1,2,12.42,377.2,2,11.62,1012.9,28,97.61,26.976,35.369,447.7,381.6,430.8,367.2,63.6,432.1,368.3,63.8
CRIMP2_158W_21N,21.458,-157.798,9/3/2010,9:17,445.3,2,12.24,378.1,2,11.6,1013.3,27.6,98.43,27.247,35.376,450.8,382.5,433.7,368,65.7,435,369.2,65.9
CRIMP2_158W_21N,21.458,-157.798,9/3/2010,12:17,456.5,2,12.36,377.6,2,11.48,1012.5,27.2,97.83,27.196,35.384,462.2,382,444.3,367.3,77.1,445.7,368.4,77.3
CRIMP2_158W_21N,21.458,-157.798,9/3/2010,15:17,551.9,2,11.62,378.9,2,11.5,1012.8,26.7,96.21,26.677,34.806,558.4,383.3,537.6,369,168.6,539.3,370.1,169.1
CRIMP2_158W_21N,21.458,-157.798,9/3/2010,18:17,623.7,2,13.09,377.1,2,11.67,1014.1,26.5,94.57,26.361,35.234,631.9,381.6,609.5,368.1,241.5,611.5,369.2,242.2
CRIMP2_158W_21N,21.458,-157.798,9/3/2010,21:17,524.5,2,13.39,375.7,2,12.3,1014.6,26.8,96.37,26.693,35.318,531.7,380.4,512.7,366.8,145.9,514.3,368,146.4
CRIMP2_158W_21N,21.458,-157.798,9/4/2010,0:17,541.8,2,13.93,376.1,2,11.89,1013,27.4,96.57,26.772,35.337,549.4,380.6,528.9,366.4,162.5,530.6,367.6,163
CRIMP2_158W_21N,21.458,-157.798,9/4/2010,3:17,517,2,13.36,377.1,2,11.69,1012.5,27.8,97.39,26.822,35.367,524,381.6,504.2,367.1,137.1,505.8,368.3,137.5
CRIMP2_158W_21N,21.458,-157.798,9/4/2010,6:17,479,2,12.5,378,2,11.27,1014.3,27.6,98.26,26.881,35.388,485.1,382.4,467.5,368.5,99,468.9,369.6,99.3
CRIMP2_158W_21N,21.458,-157.798,9/4/2010,9:17,378.7,2,12.6,377.3,2,11.71,1014.6,27.4,98.88,26.71,35.316,383.6,381.8,369.9,368.2,1.7,371.1,369.3,1.7
CRIMP2_158W_21N,21.458,-157.798,9/4/2010,12:17,443.5,2,12.53,378,2,11.55,1013.4,27.1,97.74,26.105,35.309,449.1,382.4,433.2,368.8,64.4,434.5,369.9,64.6
CRIMP2_158W_21N,21.458,-157.798,9/4/2010,15:17,526.4,2,11.91,379.4,2,11.07,1013,27,96.28,25.729,35.319,532.8,383.6,514,370.1,143.9,515.6,371.2,144.3
CRIMP2_158W_21N,21.458,-157.798,9/4/2010,18:17,557.4,2,12.94,379,2,11.51,1014.2,26.8,95.56,25.548,35.252,564.7,383.4,545.7,370.5,175.2,547.4,371.7,175.7
CRIMP2_158W_21N,21.458,-157.798,9/4/2010,21:17,493.9,2,13.19,378.5,2,11.69,1014.8,27.1,97.35,26.505,35.375,500.5,383,482.9,369.6,113.4,484.5,370.7,113.7
CRIMP2_158W_21N,21.458,-157.798,9/5/2010,0:17,489.1,2,13.6,378.1,2,11.81,1012.5,27.3,98.19,26.714,35.368,495.8,382.6,477.2,368.2,108.9,478.7,369.4,109.3
CRIMP2_158W_21N,21.458,-157.798,9/5/2010,3:17,463.7,2,13.31,378,2,11.59,1011.9,27.5,98.73,26.674,35.383,470,382.4,452,367.8,84.2,453.4,368.9,84.5
CRIMP2_158W_21N,21.458,-157.798,9/5/2010,6:17,409.9,2,12.45,377.7,2,11.46,1013.4,27.3,99.52,26.824,35.384,415,382.1,399.7,368,31.7,400.9,369.1,31.8
CRIMP2_158W_21N,21.458,-157.798,9/5/2010,9:17,367.3,2,12.42,377.8,2,11.35,1014,27.1,99.39,26.496,35.321,371.9,382.1,358.6,368.5,-9.8,359.8,369.6,-9.8
CRIMP2_158W_21N,21.458,-157.798,9/5/2010,12:17,453.1,2,12.14,378.3,2,11.09,1012.5,26.9,98.01,26.009,35.313,458.6,382.5,442,368.6,73.4,443.4,369.8,73.6
CRIMP2_158W_21N,21.458,-157.798,9/5/2010,15:17,583,2,12.02,378.6,2,10.92,1011.8,26.7,95.83,25.581,35.299,590.1,382.8,568.7,368.9,199.8,570.5,370.1,200.5
CRIMP2_158W_21N,21.458,-157.798,9/5/2010,18:17,567.5,2,12.86,377.8,2,11.41,1013.2,26.5,95.09,25.376,35.305,574.9,382.1,555.1,369,186.1,556.9,370.1,186.7
CRIMP2_158W_21N,21.458,-157.798,9/5/2010,21:17,505.1,2,13.01,377.6,2,11.43,1013.4,26.9,96.9,26.272,35.416,511.8,381.9,493.4,368.2,125.1,494.9,369.4,125.5
CRIMP2_158W_21N,21.458,-157.798,9/6/2010,0:17,490.3,2,13.57,377.1,2,11.74,1011,27.1,97.58,26.567,35.391,497.1,381.6,477.8,366.8,111,479.3,367.9,111.3
CRIMP2_158W_21N,21.458,-157.798,9/6/2010,3:17,453.2,2,13.55,377.1,2,11.74,1010.9,27.3,98.57,26.624,35.327,459.4,381.6,441.4,366.7,74.8,442.8,367.8,75
CRIMP2_158W_21N,21.458,-157.798,9/6/2010,6:17,430.7,2,12.22,377.8,2,11.31,1011.9,27.2,99.47,26.608,34.84,436,382.1,419.4,367.5,51.9,420.7,368.7,52
CRIMP2_158W_21N,21.458,-157.798,9/6/2010,9:17,378,2,12.35,378.9,2,11.35,1012.4,27,99.42,26.426,35.215,382.7,383.2,368.5,368.9,-0.5,369.6,370.1,-0.5
CRIMP2_158W_21N,21.458,-157.798,9/6/2010,12:17,457.3,2,12.37,378.2,2,11.31,1011,26.8,97.86,26.082,35.309,463.1,382.5,445.5,368,77.5,446.9,369.2,77.7
CRIMP2_158W_21N,21.458,-157.798,9/6/2010,15:17,547.7,2,12.08,378.7,2,11.07,1011,26.7,96.05,25.689,35.315,554.4,383,533.8,368.7,165.1,535.5,369.9,165.6
CRIMP2_158W_21N,21.458,-157.798,9/6/2010,18:17,562.1,2,12.8,378.6,2,11.45,1012.4,26.6,95.11,25.422,35.314,569.4,382.9,549.3,369.4,179.9,551.1,370.6,180.5
CRIMP2_158W_21N,21.458,-157.798,9/6/2010,21:17,459.7,2,13.29,378.4,2,11.38,1012.5,26.9,97.16,26.273,35.388,465.9,382.8,448.7,368.7,80,450.1,369.8,80.3
CRIMP2_158W_21N,21.458,-157.798,9/7/2010,0:17,479.4,2,13.81,378,2,11.73,1010.7,27.4,97.93,26.725,35.023,486.1,382.5,466.9,367.4,99.5,468.4,368.5,99.9
CRIMP2_158W_21N,21.458,-157.798,9/7/2010,3:17,432.7,2,13.51,377.9,2,11.73,1010.6,27.6,99.37,26.845,35.394,438.6,382.4,421.1,367.1,54,422.4,368.3,54.2
CRIMP2_158W_21N,21.458,-157.798,9/7/2010,6:17,461.8,2,12.4,378.1,2,11.37,1012.1,27.4,99.28,26.524,35.41,467.6,382.4,450,368,82,451.4,369.2,82.2
CRIMP2_158W_21N,21.458,-157.798,9/7/2010,9:17,392.5,2,12.04,378.1,2,11.23,1013,27.1,99.52,26.627,35.392,397.2,382.4,382.5,368.3,14.3,383.7,369.4,14.3
CRIMP2_158W_21N,21.458,-157.798,9/7/2010,12:17,445,2,12.27,378.4,2,11.28,1011.8,26.7,98.05,26.314,35.344,450.5,382.7,433.6,368.4,65.2,434.9,369.5,65.4
CRIMP2_158W_21N,21.458,-157.798,9/7/2010,15:17,501.7,2,11.94,378.5,2,11.45,1011.9,26.3,96.7,26.091,35.325,507.8,382.8,489,368.7,120.3,490.5,369.8,120.7
CRIMP2_158W_21N,21.458,-157.798,9/7/2010,18:17,581.7,2,12.55,378.3,2,11.51,1013.2,26.2,95.18,25.712,35.089,589.1,382.7,568.5,369.3,199.2,570.3,370.5,199.8
CRIMP2_158W_21N,21.458,-157.798,9/7/2010,21:17,438.5,2,13.21,378,2,11.51,1013.7,26.7,97.5,26.423,35.346,444.4,382.4,428.4,368.7,59.7,429.8,369.8,59.9
CRIMP2_158W_21N,21.458,-157.798,9/8/2010,0:17,459.7,2,13.81,377.4,2,11.86,1011.9,27.2,98.54,26.697,35.354,466.1,381.9,448.3,367.3,80.9,449.7,368.5,81.2
CRIMP2_158W_21N,21.458,-157.798,9/8/2010,3:17,463.4,2,13.62,378.1,2,11.66,1011.7,27.4,98.82,26.632,35.399,469.8,382.6,451.8,367.9,83.9,453.2,369.1,84.1
CRIMP2_158W_21N,21.458,-157.798,9/8/2010,6:17,536.9,2,12.34,378.5,2,11.43,1013.3,27.3,97.82,26.364,35.408,543.6,382.9,523.9,369,154.9,525.5,370.2,155.3
CRIMP2_158W_21N,21.458,-157.798,9/8/2010,9:17,417.8,2,12.39,378.4,2,11.42,1013.8,27.1,98.29,26.775,35.427,423.1,382.8,407.6,368.8,38.8,408.9,369.9,38.9
CRIMP2_158W_21N,21.458,-157.798,9/8/2010,12:17,488.4,2,12.24,379.2,2,11.33,1012.9,26.9,96.88,26.128,35.323,494.5,383.5,476.6,369.7,107,478.1,370.8,107.3
CRIMP2_158W_21N,21.458,-157.798,9/8/2010,15:17,504.5,2,12.06,379.1,2,11.27,1013,26.8,95.81,26.076,35.337,510.6,383.4,492.3,369.6,122.6,493.8,370.8,123
CRIMP2_158W_21N,21.458,-157.798,9/8/2010,18:17,618.4,2,12.97,378.7,2,11.62,1014.5,26.7,93.95,25.839,34.643,626.6,383.1,605.2,370.1,235.2,607.1,371.2,235.9
CRIMP2_158W_21N,21.458,-157.798,9/8/2010,21:17,412.9,2,13.44,378.1,2,11.77,1014.8,27.1,96.71,26.402,35.309,418.5,382.6,403.9,369.3,34.6,405.2,370.5,34.8
CRIMP2_158W_21N,21.458,-157.798,9/9/2010,0:17,416.1,2,13.73,378.1,2,12,1012.9,27.6,99.04,26.905,35.35,421.9,382.7,406,368.3,37.7,407.3,369.4,37.8
CRIMP2_158W_21N,21.458,-157.798,9/9/2010,3:17,448,2,13.11,378.8,2,11.36,1012.4,27.7,99.32,26.576,35.389,454,383.2,437,368.8,68.2,438.3,370,68.4
CRIMP2_158W_21N,21.458,-157.798,9/9/2010,6:17,509.5,2,12.56,379,2,11.54,1013.4,27.5,98.32,26.376,35.419,516,383.5,497.3,369.6,127.7,498.9,370.8,128.1
CRIMP2_158W_21N,21.458,-157.798,9/9/2010,9:17,412,2,12.5,379.3,2,11.39,1013.7,27.3,98.21,26.788,35.4,417.2,383.7,401.9,369.7,32.3,403.2,370.8,32.4
CRIMP2_158W_21N,21.458,-157.798,9/9/2010,12:17,541.7,2,12.24,379.2,2,11.13,1012.2,27,96.38,25.923,35.393,548.4,383.5,528.4,369.5,158.9,530,370.6,159.4
CRIMP2_158W_21N,21.458,-157.798,9/9/2010,15:17,521.6,2,12.28,379.3,2,11.07,1012.2,26.8,95.61,25.74,35.325,528.1,383.6,509,369.7,139.3,510.6,370.9,139.7
CRIMP2_158W_21N,21.458,-157.798,9/9/2010,18:17,582.3,2,12.94,379.1,2,11.32,1013.6,26.7,94.29,25.612,35.14,590,383.5,569.6,370.2,199.4,571.4,371.4,200
CRIMP2_158W_21N,21.458,-157.798,9/9/2010,21:17,425.6,2,13.44,378.7,2,11.39,1013.6,27.1,96.77,26.277,35.337,431.4,383.1,416,369.4,46.6,417.3,370.5,46.7
CRIMP2_158W_21N,21.458,-157.798,9/10/2010,0:17,386.8,2,13.97,378.3,2,11.65,1011.8,27.6,99.46,26.982,35.353,392.3,382.7,377,367.8,9.2,378.2,369,9.2
CRIMP2_158W_21N,21.458,-157.798,9/10/2010,3:17,437.3,2,11.91,379.6,2,10.84,1011.5,27.8,99.76,26.495,35.386,442.5,383.7,425.6,369,56.6,426.9,370.2,56.7
CRIMP2_158W_21N,21.458,-157.798,9/10/2010,6:17,494.8,2,12.63,378.6,2,11.9,1012.5,27.5,99.07,26.392,35.396,501.1,383.1,482.6,369,113.6,484.1,370.1,114
CRIMP2_158W_21N,21.458,-157.798,9/10/2010,9:17,417.3,2,12.77,379.2,2,11.68,1013.2,27.2,99.02,26.983,35.425,422.7,383.7,406.8,369.3,37.5,408.1,370.5,37.6
CRIMP2_158W_21N,21.458,-157.798,9/10/2010,12:17,449.3,2,12.36,379.1,2,11.42,1011.9,27.1,98.37,26.514,35.396,455,383.5,437.7,368.9,68.8,439.1,370.1,69
CRIMP2_158W_21N,21.458,-157.798,9/10/2010,15:17,469.5,2,12.35,378.9,2,11.4,1011.1,26.9,97.58,26.155,35.375,475.4,383.3,457.3,368.7,88.6,458.8,369.9,88.9
CRIMP2_158W_21N,21.458,-157.798,9/10/2010,18:17,512.8,2,13.26,377.6,2,12.32,1012.3,26.9,96.66,26.186,35.386,519.7,382.4,500.5,368.3,132.3,502.1,369.4,132.7
CRIMP2_158W_21N,21.458,-157.798,9/10/2010,21:17,504,2,13.23,377.9,2,12.24,1012.5,27.2,97.45,26.201,35.404,510.8,382.5,492,368.5,123.5,493.6,369.7,123.9
CRIMP2_158W_21N,21.458,-157.798,9/11/2010,0:17,412.1,2,13.7,377.5,2,12.54,1011.1,27.4,99.88,26.767,35.383,417.8,382.3,401.5,367.3,34.1,402.7,368.5,34.3
CRIMP2_158W_21N,21.458,-157.798,9/11/2010,3:17,401.4,2,14.14,377.5,2,12.56,1010.7,27.6,101.8,26.985,35.398,407.1,382.3,390.8,367,23.8,392.1,368.2,23.9
CRIMP2_158W_21N,21.458,-157.798,9/11/2010,6:17,486.3,2,12.38,378.6,2,11.53,1012.5,27.6,101.22,26.489,35.411,492.4,383,474.1,368.8,105.3,475.6,369.9,105.6
CRIMP2_158W_21N,21.458,-157.798,9/11/2010,9:17,484.7,2,12.68,378.2,2,11.98,1012.9,27.4,100.23,26.967,35.415,491,382.8,472.4,368.4,104,473.9,369.5,104.4
CRIMP2_158W_21N,21.458,-157.798,9/11/2010,12:17,506.3,2,12.75,377.9,2,12,1011.5,27.2,98.89,26.691,35.402,512.8,382.5,493,367.7,125.3,494.6,368.9,125.7
CRIMP2_158W_21N,21.458,-157.798,9/11/2010,15:17,575.8,2,12.75,378.6,2,11.71,1011.5,27.1,96.93,26.276,35.428,583.2,383.1,561.1,368.6,192.6,562.9,369.7,193.2
CRIMP2_158W_21N,21.458,-157.798,9/11/2010,18:17,488,2,13.27,378.5,2,11.89,1013.2,27.1,96.99,26.404,35.357,494.6,383.1,476.6,369.1,107.5,478.1,370.3,107.8
CRIMP2_158W_21N,21.458,-157.798,9/11/2010,21:17,430.4,2,13.75,378.4,2,12.07,1013.2,27.4,98.64,26.799,35.454,436.4,383,420.2,368.8,51.4,421.5,369.9,51.6
CRIMP2_158W_21N,21.458,-157.798,9/12/2010,0:17,435.4,2,14.01,378.2,2,11.92,1011.1,27.9,99.93,27.023,35.417,441.6,382.8,424,367.6,56.4,425.4,368.8,56.6
CRIMP2_158W_21N,21.458,-157.798,9/12/2010,3:17,404.4,2,14.2,378.1,2,12.28,1011,28,101.75,27.215,35.448,410.2,382.8,393.7,367.5,26.3,395,368.6,26.4
CRIMP2_158W_21N,21.458,-157.798,9/12/2010,6:17,432,2,12.65,378.7,2,11.6,1012.4,27.9,102.01,26.798,35.447,437.5,383.1,420.9,368.6,52.3,422.2,369.7,52.5
CRIMP2_158W_21N,21.458,-157.798,9/12/2010,9:17,476.3,2,12.76,379.2,2,11.82,1012.9,27.6,101.05,26.814,35.423,482.5,383.8,464.4,369.4,95,465.8,370.5,95.3
CRIMP2_158W_21N,21.458,-157.798,9/12/2010,12:17,439.8,2,12.58,378.7,2,11.66,1011.9,27.4,100.09,26.596,35.358,445.4,383.1,428.4,368.6,59.9,429.8,369.7,60.1
CRIMP2_158W_21N,21.458,-157.798,9/12/2010,15:17,458.2,2,12.36,379.4,2,11.54,1011.8,27.1,98.79,26.322,35.366,463.9,383.8,446.5,369.4,77.1,447.9,370.5,77.4
CRIMP2_158W_21N,21.458,-157.798,9/12/2010,18:17,500.8,2,13.25,378.5,2,11.97,1013.2,27,98,26.54,35.464,507.5,383,488.9,369,119.9,490.5,370.1,120.3
CRIMP2_158W_21N,21.458,-157.798,9/12/2010,21:17,458.1,2,13.47,378.3,2,11.93,1013,27.4,98.7,26.905,35.461,464.4,382.9,447,368.5,78.5,448.4,369.6,78.7
CRIMP2_158W_21N,21.458,-157.798,9/13/2010,0:17,430.6,2,14.37,377.6,2,12.31,1011.8,27.8,99.95,27.407,35.454,436.9,382.3,419.5,367.1,52.4,420.8,368.2,52.6
CRIMP2_158W_21N,21.458,-157.798,9/13/2010,3:17,403.8,2,13.35,377.9,2,11.86,1011.8,28,101.39,27.314,35.47,409.3,382.5,393.1,367.3,25.8,394.3,368.5,25.9
CRIMP2_158W_21N,21.458,-157.798,9/13/2010,6:17,433.7,2,12.79,378.7,2,11.44,1013.2,27.8,101.25,27.143,35.485,439.3,383.1,422.7,368.6,54.1,424,369.8,54.2
CRIMP2_158W_21N,21.458,-157.798,9/13/2010,9:17,492.9,2,12.69,378.5,2,11.56,1013.8,27.5,100.08,26.808,35.497,499.2,382.9,480.9,368.9,112,482.4,370.1,112.4
CRIMP2_158W_21N,21.458,-157.798,9/13/2010,12:17,464.8,2,12.68,378.4,2,11.65,1012.6,27.3,99.3,26.617,35.43,470.8,382.8,453.2,368.5,84.7,454.6,369.7,84.9
CRIMP2_158W_21N,21.458,-157.798,9/13/2010,15:17,480.7,2,12.58,378.7,2,11.55,1012.4,27.1,98.04,26.229,35.365,486.8,383.1,468.9,369,99.9,470.4,370.1,100.2
CRIMP2_158W_21N,21.458,-157.798,9/13/2010,18:17,533.3,2,13.14,378.4,2,11.63,1013.6,27,96.76,25.875,35.383,540.4,382.8,521.5,369.4,152.1,523.2,370.6,152.6
CRIMP2_158W_21N,21.458,-157.798,9/13/2010,21:17,474.3,2,13.46,378.2,2,11.65,1013.7,27.3,97.51,26.451,35.457,480.8,382.6,463.5,368.9,94.6,465,370,94.9
CRIMP2_158W_21N,21.458,-157.798,9/14/2010,0:17,421.9,2,13.99,377.7,2,11.99,1012.2,27.5,99.16,26.958,35.454,427.9,382.3,411.4,367.6,43.8,412.7,368.7,44
CRIMP2_158W_21N,21.458,-157.798,9/14/2010,3:17,372.2,2,13.96,377.7,2,11.83,1011.8,27.7,101.67,27.295,35.287,377.5,382.2,362.6,367.1,-4.5,363.7,368.3,-4.6
CRIMP2_158W_21N,21.458,-157.798,9/14/2010,6:17,444.1,2,12.57,378.4,2,11.12,1013.4,27.7,101.76,27.096,35.504,449.7,382.7,432.8,368.3,64.5,434.2,369.4,64.7
CRIMP2_158W_21N,21.458,-157.798,9/14/2010,9:17,458.5,2,12.68,378.4,2,11.45,1013.4,27.5,100.75,26.586,35.383,464.4,382.8,447.5,368.8,78.6,448.9,370,78.9
CRIMP2_158W_21N,21.458,-157.798,9/14/2010,12:17,450.6,2,12.5,378.4,2,11.45,1012.6,27.2,99.56,26.375,35.37,456.3,382.8,439.5,368.7,70.8,440.9,369.8,71
